customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag
232,43,South,Salaried,Manufacturing,2025Q1,65189.0,687.0,57.46,12.02,52.71,73948.0,0.3767,0.35869,0
233,50,East,SelfEmployed,Construction,2025Q4,88899.0,751.0,24.77,21.29,47.28,186810.0,0.334,0.12719,0
234,45,South,Salaried,Healthcare,2025Q1,137244.0,701.0,26.91,90.39,56.56,94936.0,0.5648,0.60094,0
235,51,North,Salaried,Retail,2025Q3,76255.0,778.0,66.09,89.0,87.1,94207.0,0.3593,0.80108,0
236,47,East,Salaried,Transport,2025Q1,89078.0,687.0,11.56,25.23,83.32,55067.0,0.4163,0.23665,0
237,54,South,Salaried,Retail,2024Q4,102365.0,679.0,23.05,54.82,75.48,134591.0,0.4888,0.46629,0
238,28,North,Salaried,IT,2025Q1,69520.0,711.0,38.98,17.36,44.97,69426.0,0.3417,0.21258,0
239,39,East,Salaried,Healthcare,2024Q4,99937.0,763.0,34.11,65.72,92.52,49585.0,0.3027,0.5124,0
240,61,North,Salaried,IT,2025Q2,80349.0,724.0,47.75,21.68,56.8,329965.0,0.3064,0.29664,0
241,46,West,Business,Construction,2024Q4,111247.0,716.0,21.56,9.48,73.38,59295.0,0.4006,0.16235,0
242,48,West,Salaried,Transport,2024Q4,56385.0,666.0,14.23,79.24,84.17,42056.0,0.3886,0.60964,0
243,24,West,Salaried,IT,2025Q3,137847.0,658.0,32.16,34.29,47.31,162138.0,0.5554,0.34784,0
244,51,South,Business,Construction,2025Q3,72188.0,763.0,41.46,14.77,75.87,117607.0,0.2738,0.22203,0
245,36,North,SelfEmployed,Retail,2025Q3,93037.0,769.0,43.72,80.05,41.78,45981.0,0.3218,0.47212,0
246,30,West,Salaried,IT,2024Q4,80122.0,767.0,46.09,73.62,45.6,69203.0,0.4645,0.46756,1
247,58,South,SelfEmployed,IT,2025Q4,53034.0,754.0,42.92,66.54,79.77,116803.0,0.4288,0.55468,0
248,68,West,SelfEmployed,Manufacturing,2025Q3,100831.0,735.0,24.75,87.01,48.53,84788.0,0.3432,0.46733,0
249,30,West,Salaried,Transport,2025Q3,73392.0,734.0,55.87,49.03,64.39,126778.0,0.3266,0.52451,0
250,65,West,Salaried,Transport,2024Q4,93143.0,717.0,15.27,16.53,53.66,72794.0,0.2898,0.12317,0
251,29,South,Salaried,Retail,2025Q2,59872.0,741.0,21.9,10.52,63.17,129658.0,0.2415,0.1235,0
252,59,South,Business,Manufacturing,2025Q2,73505.0,708.0,54.36,33.66,44.25,58909.0,0.347,0.39518,0
253,56,West,Salaried,Construction,2025Q1,72639.0,741.0,26.78,12.81,81.52,46529.0,0.4201,0.18552,0
254,56,South,Salaried,Construction,2025Q2,93765.0,760.0,39.61,53.2,44.35,152833.0,0.3944,0.30995,0
255,39,North,SelfEmployed,Retail,2025Q3,87696.0,641.0,29.63,6.3,86.09,89658.0,0.3401,0.33432,0
256,39,East,Salaried,Transport,2025Q4,75585.0,770.0,40.42,44.94,76.44,118288.0,0.3882,0.359,0
257,32,West,Salaried,Construction,2025Q1,70751.0,707.0,30.8,21.06,62.91,172307.0,0.2356,0.2386,0
258,33,East,Salaried,Retail,2025Q4,87873.0,790.0,69.65,38.14,87.66,48982.0,0.418,0.53405,0
259,45,East,Salaried,Construction,2025Q4,84943.0,780.0,31.45,65.75,50.24,106156.0,0.1782,0.31042,0
260,56,North,SelfEmployed,Healthcare,2025Q3,83223.0,653.0,47.62,36.59,54.55,371014.0,0.3806,0.50879,1
261,45,East,Salaried,IT,2024Q4,129234.0,710.0,63.3,35.72,47.54,65376.0,0.421,0.48123,0
262,48,West,SelfEmployed,Transport,2024Q4,93798.0,607.0,48.28,94.17,60.99,31430.0,0.3626,0.87634,0
263,62,North,Salaried,Healthcare,2024Q4,128101.0,689.0,43.95,69.69,94.27,130018.0,0.3508,0.74361,0
264,59,South,Salaried,Retail,2025Q2,78262.0,730.0,44.15,51.25,48.86,22803.0,0.2229,0.40182,0
265,50,West,Business,Retail,2024Q4,78790.0,757.0,39.79,57.14,85.7,33916.0,0.3447,0.48878,0
266,25,East,Salaried,Healthcare,2025Q3,67364.0,714.0,58.45,60.82,75.85,73449.0,0.5879,0.69027,1
267,37,East,Salaried,IT,2025Q2,87548.0,734.0,13.03,7.21,40.87,71673.0,0.3419,0.06974,0
268,38,East,Salaried,IT,2024Q4,71858.0,671.0,63.11,12.22,91.97,83429.0,0.3168,0.57626,1
269,63,South,SelfEmployed,Manufacturing,2025Q4,68296.0,709.0,45.18,63.43,93.41,342771.0,0.1561,0.68363,0
270,67,South,Salaried,Construction,2025Q3,32492.0,678.0,60.93,37.8,90.87,77593.0,0.3938,0.69333,0
271,41,West,Salaried,Manufacturing,2025Q3,116646.0,726.0,10.62,9.99,67.6,48817.0,0.4025,0.10698,0
272,42,West,Salaried,IT,2025Q1,70418.0,786.0,62.16,31.78,52.12,46686.0,0.2929,0.3207,0
273,59,West,Salaried,Healthcare,2025Q3,116874.0,707.0,17.21,16.73,61.52,53142.0,0.3206,0.15476,0
274,26,West,SelfEmployed,Construction,2025Q4,77594.0,635.0,53.27,87.47,73.78,31270.0,0.1905,0.87157,0
275,36,South,Salaried,Healthcare,2025Q3,96115.0,721.0,34.99,23.26,60.84,108233.0,0.3648,0.24555,0
276,22,South,Salaried,Manufacturing,2025Q1,81857.0,749.0,50.86,17.93,78.95,90327.0,0.4097,0.32477,0
277,21,West,Salaried,Retail,2025Q3,90368.0,660.0,47.69,61.36,83.76,101391.0,0.0791,0.73979,0
278,50,East,Salaried,Healthcare,2025Q3,54774.0,778.0,19.8,51.97,51.52,128089.0,0.3456,0.18843,0
279,63,East,Business,Manufacturing,2025Q1,109559.0,677.0,40.88,56.83,62.27,112813.0,0.5576,0.56553,0
280,57,West,Salaried,Manufacturing,2025Q3,70829.0,668.0,26.63,44.24,92.68,27805.0,0.3681,0.51238,0
281,68,West,Business,Manufacturing,2025Q2,103142.0,612.0,43.63,47.05,53.74,60062.0,0.409,0.62116,0
282,43,South,Salaried,Retail,2025Q3,43483.0,725.0,54.28,75.09,59.05,61819.0,0.477,0.66669,0
283,21,South,Salaried,Retail,2024Q4,61137.0,810.0,14.88,24.79,41.96,191775.0,0.4182,0.06395,0
284,39,North,SelfEmployed,Retail,2024Q4,89295.0,730.0,40.95,40.69,58.28,203939.0,0.3069,0.34942,0
285,66,East,Salaried,Construction,2025Q2,75909.0,670.0,47.06,91.2,60.4,54273.0,0.1557,0.79264,1
286,23,North,SelfEmployed,Retail,2025Q3,91422.0,738.0,27.72,22.1,45.49,36538.0,0.6743,0.1494,0
287,22,South,Business,Retail,2025Q4,85190.0,754.0,67.18,31.44,40.08,81713.0,0.4395,0.37062,0
288,57,South,Salaried,Retail,2025Q3,125699.0,774.0,41.22,22.24,71.65,58507.0,0.4513,0.22734,0
289,37,South,Salaried,Healthcare,2024Q4,93509.0,642.0,20.95,6.84,56.58,68976.0,0.4748,0.19969,0
290,48,East,SelfEmployed,Retail,2025Q1,69183.0,795.0,16.47,29.28,40.98,171257.0,0.4843,0.08147,0
291,38,North,Salaried,Construction,2025Q2,70169.0,722.0,42.5,9.18,87.3,88275.0,0.4455,0.29736,0
292,53,North,Salaried,Manufacturing,2025Q1,110103.0,806.0,32.51,18.92,72.14,52266.0,0.3534,0.13934,0
293,35,West,Salaried,Healthcare,2025Q4,41791.0,719.0,21.55,37.64,49.41,46111.0,0.3116,0.21088,0
294,42,South,Salaried,IT,2025Q3,93980.0,742.0,11.84,6.86,87.59,26763.0,0.4379,0.11993,0
295,61,North,SelfEmployed,Retail,2025Q4,52105.0,658.0,44.0,72.77,53.95,108411.0,0.3674,0.68689,1
296,47,South,Salaried,Manufacturing,2025Q1,107731.0,764.0,45.92,76.6,52.51,89101.0,0.3636,0.51671,0
297,57,West,Salaried,Manufacturing,2025Q3,69194.0,651.0,18.51,42.03,89.2,108494.0,0.4683,0.45955,0
298,52,North,Salaried,Healthcare,2025Q4,93156.0,725.0,46.1,93.62,49.87,72276.0,0.6016,0.68426,0
299,65,East,Salaried,IT,2024Q4,80930.0,686.0,67.12,66.11,88.34,34914.0,0.2371,0.83214,0
300,39,North,Salaried,Transport,2024Q4,45333.0,705.0,68.7,71.93,84.16,76038.0,0.4076,0.82928,0
301,48,North,SelfEmployed,Construction,2025Q2,96008.0,770.0,63.31,22.31,57.04,162372.0,0.2293,0.32192,0
302,48,South,Salaried,Transport,2024Q4,61978.0,690.0,58.42,80.37,41.89,76174.0,0.3734,0.72443,1
303,30,South,SelfEmployed,Manufacturing,2024Q4,100046.0,771.0,22.56,90.05,44.54,230933.0,0.1483,0.38458,0
304,40,East,SelfEmployed,Transport,2025Q1,54950.0,688.0,19.39,26.27,46.02,87254.0,0.2663,0.18659,0
305,45,East,Salaried,Manufacturing,2024Q4,86052.0,717.0,36.7,66.78,88.99,289927.0,0.3525,0.61485,0
306,41,West,Salaried,Transport,2024Q4,80977.0,828.0,47.18,72.22,62.22,306907.0,0.4784,0.40815,0
307,34,South,Salaried,Manufacturing,2025Q1,64935.0,717.0,61.04,32.47,41.79,39014.0,0.1724,0.41002,0
308,42,South,Salaried,Manufacturing,2024Q4,114494.0,706.0,23.92,47.75,70.61,46505.0,0.402,0.35982,0
309,46,West,SelfEmployed,Healthcare,2024Q4,80839.0,718.0,38.78,13.78,51.44,53107.0,0.3457,0.20389,0
310,64,South,SelfEmployed,IT,2025Q2,69459.0,692.0,48.85,20.58,52.93,22124.0,0.5256,0.34055,0
311,31,South,Salaried,Manufacturing,2024Q4,87469.0,655.0,36.74,10.54,48.85,101192.0,0.3015,0.26094,0
312,27,North,Salaried,Construction,2024Q4,43608.0,823.0,37.25,55.41,81.91,99272.0,0.4021,0.31986,0
313,37,North,Business,Construction,2025Q2,141292.0,688.0,23.51,61.27,40.03,83657.0,0.3313,0.3627,0
314,38,West,Business,Retail,2025Q1,52858.0,626.0,69.2,87.45,64.14,31056.0,0.2328,0.91006,0
315,27,West,Salaried,Manufacturing,2024Q4,93795.0,701.0,38.51,53.8,44.78,222336.0,0.2813,0.41589,0
316,40,East,Salaried,Manufacturing,2025Q4,81528.0,730.0,41.96,28.46,70.38,19608.0,0.2592,0.32938,0
317,58,South,Salaried,Manufacturing,2025Q1,109511.0,699.0,23.11,10.35,59.03,28967.0,0.1405,0.16099,0
318,31,North,Business,Transport,2025Q1,84448.0,707.0,40.85,84.65,41.56,135988.0,0.5356,0.60023,0
319,64,North,Salaried,Manufacturing,2024Q4,64043.0,701.0,25.32,48.1,65.35,91230.0,0.307,0.36227,0
320,36,South,Salaried,Manufacturing,2025Q2,33551.0,733.0,22.14,71.36,71.38,47578.0,0.4073,0.43824,0
321,47,South,Salaried,Construction,2025Q1,35497.0,755.0,26.54,6.32,53.62,76000.0,0.2172,0.1014,0
322,31,East,Salaried,IT,2025Q2,74050.0,699.0,10.17,48.93,82.1,80051.0,0.3556,0.32399,0
323,36,East,Salaried,IT,2025Q4,114259.0,850.0,44.21,34.32,60.41,166762.0,0.4108,0.16663,0
324,43,South,Business,Retail,2025Q2,38196.0,767.0,33.25,7.73,81.21,31213.0,0.3604,0.16396,0
325,32,West,Salaried,Construction,2025Q3,126234.0,710.0,63.92,74.81,71.85,89709.0,0.2504,0.78381,0
326,60,East,Salaried,Manufacturing,2025Q2,107173.0,637.0,12.44,51.16,87.81,155615.0,0.4471,0.49239,0
327,23,East,Salaried,IT,2025Q1,46282.0,716.0,12.59,34.99,70.08,36365.0,0.1042,0.20971,0
328,22,East,Salaried,Healthcare,2025Q2,52871.0,755.0,63.15,77.52,50.21,70538.0,0.1608,0.65648,0
329,58,South,Salaried,Healthcare,2025Q2,55389.0,755.0,17.6,45.22,85.24,70174.0,0.3361,0.2681,0
330,68,North,Salaried,Healthcare,2025Q3,87482.0,608.0,10.13,5.31,83.07,23635.0,0.0625,0.25312,0
331,44,South,Salaried,Manufacturing,2025Q3,78595.0,716.0,20.73,90.0,93.48,89726.0,0.2558,0.65554,0
332,49,West,Salaried,Manufacturing,2024Q4,77659.0,684.0,59.43,28.01,45.15,93556.0,0.2934,0.44817,0
333,67,North,Salaried,Retail,2025Q1,67384.0,792.0,58.16,79.75,72.52,208436.0,0.5325,0.64283,1
334,66,North,Salaried,Retail,2024Q4,84455.0,717.0,30.41,78.48,67.04,72047.0,0.2708,0.56104,0
335,54,North,Business,Retail,2025Q3,100928.0,584.0,50.08,19.61,76.9,99353.0,0.2873,0.63907,0
336,40,North,Business,Transport,2025Q2,76795.0,730.0,40.43,47.66,93.91,204954.0,0.1281,0.51778,0
337,38,West,Salaried,Healthcare,2025Q3,63433.0,603.0,64.28,8.62,69.27,46665.0,0.3591,0.61326,0
338,34,East,Salaried,Manufacturing,2025Q4,104803.0,735.0,13.39,36.91,77.72,31997.0,0.3512,0.21619,0
339,38,South,Business,Healthcare,2025Q2,74466.0,850.0,58.79,70.79,59.1,79654.0,0.2189,0.43042,0
340,22,North,Salaried,Retail,2024Q4,93799.0,785.0,20.24,26.34,56.44,63700.0,0.4597,0.1124,1
341,21,South,SelfEmployed,Manufacturing,2025Q2,77503.0,724.0,33.5,15.54,58.44,68627.0,0.4518,0.19407,0
342,40,South,Business,Construction,2025Q4,107126.0,674.0,21.52,50.64,42.12,54388.0,0.2829,0.3216,0
343,54,North,Salaried,IT,2025Q3,110831.0,780.0,52.16,53.33,55.66,40624.0,0.119,0.39944,0
344,61,South,Salaried,IT,2025Q1,109958.0,745.0,50.7,65.82,49.51,140643.0,0.2213,0.51237,0
345,61,South,Business,Retail,2025Q1,66203.0,695.0,42.87,73.32,65.16,72093.0,0.5341,0.65341,0
346,68,East,Salaried,Healthcare,2025Q1,65947.0,680.0,51.89,67.62,65.35,352157.0,0.3667,0.70775,1
347,31,East,Salaried,Construction,2025Q3,101843.0,660.0,48.37,81.09,82.09,35313.0,0.2581,0.82181,0
348,47,North,Salaried,Manufacturing,2025Q1,78386.0,731.0,56.59,25.06,67.63,297880.0,0.5139,0.39979,0
349,43,South,Salaried,Healthcare,2025Q4,79145.0,687.0,24.36,56.28,65.47,89747.0,0.3278,0.43127,1
350,58,East,Salaried,Retail,2025Q3,62627.0,719.0,35.73,37.41,52.74,74086.0,0.3516,0.29828,0
351,64,South,SelfEmployed,Healthcare,2025Q1,115236.0,761.0,19.1,91.59,86.89,33845.0,0.6369,0.54432,0
352,23,West,Business,Retail,2024Q4,106012.0,686.0,35.78,44.63,45.01,45991.0,0.4605,0.37246,0
353,32,East,Salaried,Transport,2025Q3,77025.0,745.0,52.1,91.37,94.03,176494.0,0.3157,0.80122,1
354,50,North,Salaried,IT,2025Q3,63865.0,777.0,51.48,74.22,66.18,11318.0,0.3944,0.56828,0
355,51,North,Salaried,IT,2025Q2,62758.0,732.0,52.57,69.66,50.23,20813.0,0.4161,0.57885,0
356,43,East,Salaried,Healthcare,2025Q1,83331.0,748.0,28.53,49.24,59.49,23663.0,0.4486,0.28727,0
357,21,North,Salaried,Construction,2024Q4,89669.0,732.0,49.73,44.9,40.85,165997.0,0.2256,0.37054,0
358,61,East,Business,Manufacturing,2025Q4,58439.0,711.0,32.05,52.39,49.16,117773.0,0.5456,0.35925,0
359,40,West,SelfEmployed,Retail,2025Q3,48878.0,756.0,66.67,31.43,58.44,35986.0,0.5209,0.429,0
360,26,East,Salaried,Manufacturing,2025Q4,81991.0,799.0,30.6,86.41,70.49,52568.0,0.2385,0.46196,0
361,31,South,Salaried,IT,2025Q4,101617.0,757.0,46.18,76.49,47.12,80088.0,0.3483,0.51207,0
362,55,East,Salaried,Construction,2025Q4,81846.0,699.0,55.01,77.13,77.18,149309.0,0.359,0.77578,0
363,24,South,Salaried,Construction,2025Q2,73766.0,701.0,64.38,43.98,86.44,35985.0,0.3692,0.69452,0
364,49,South,Salaried,Manufacturing,2025Q4,51750.0,703.0,36.28,11.4,71.48,80277.0,0.4431,0.254,0
365,30,West,Salaried,IT,2025Q1,64150.0,762.0,31.63,66.48,56.33,57469.0,0.3102,0.36793,0
366,49,South,Business,Manufacturing,2025Q1,101960.0,681.0,35.8,38.7,46.68,68044.0,0.4018,0.35278,0
367,58,West,Salaried,Healthcare,2024Q4,48670.0,654.0,29.42,83.34,40.85,39045.0,0.426,0.61056,0
368,21,West,Salaried,Construction,2024Q4,124318.0,736.0,49.24,75.23,80.25,84701.0,0.4095,0.68465,0
369,60,North,SelfEmployed,Construction,2025Q4,82127.0,711.0,65.96,18.08,74.57,42289.0,0.4071,0.48996,0
370,28,North,Salaried,Healthcare,2025Q4,40342.0,791.0,17.56,59.15,66.2,78185.0,0.4166,0.22565,0
371,58,North,Salaried,IT,2025Q2,92581.0,586.0,43.66,67.3,45.61,218327.0,0.3758,0.74823,0
372,37,North,Salaried,Construction,2025Q4,91256.0,721.0,63.86,56.13,51.39,151843.0,0.1198,0.60308,0
373,39,North,Salaried,Transport,2025Q4,69060.0,688.0,16.01,51.26,84.83,193468.0,0.2283,0.40901,0
374,53,East,SelfEmployed,Transport,2025Q4,103483.0,755.0,39.63,25.51,66.39,91262.0,0.1948,0.24713,0
375,35,North,Salaried,Transport,2025Q3,64504.0,695.0,61.91,26.23,92.96,161617.0,0.2211,0.61081,0
376,65,South,SelfEmployed,Retail,2025Q3,95800.0,678.0,64.03,74.12,95.0,20712.0,0.2313,0.86672,0
377,51,West,Salaried,Retail,2025Q2,79130.0,761.0,40.86,6.68,84.04,22332.0,0.4744,0.20779,0
378,41,North,Salaried,IT,2025Q2,72910.0,780.0,11.5,75.1,54.2,36188.0,0.5101,0.24838,1
379,23,West,SelfEmployed,Healthcare,2025Q1,113575.0,705.0,16.34,52.41,52.71,37979.0,0.4272,0.27971,0
380,22,South,Salaried,Manufacturing,2025Q2,104589.0,706.0,45.2,89.26,53.95,152290.0,0.2308,0.70086,0
381,55,North,Salaried,IT,2025Q1,52313.0,780.0,17.43,94.76,94.27,25435.0,0.2393,0.54164,0
382,61,East,Salaried,Manufacturing,2025Q4,89508.0,774.0,18.97,64.71,58.44,28290.0,0.2725,0.26377,0
383,36,East,Salaried,IT,2025Q2,127336.0,767.0,56.33,42.1,78.85,67149.0,0.2621,0.47287,0
384,65,West,Salaried,Retail,2025Q2,114222.0,688.0,55.04,47.76,92.75,80490.0,0.5085,0.69711,0
385,41,East,Salaried,Transport,2025Q2,57266.0,674.0,60.57,23.38,85.08,134933.0,0.1871,0.59565,0
386,32,West,Salaried,Healthcare,2025Q1,119899.0,800.0,16.34,13.93,72.87,60647.0,0.3877,0.08561,0
387,48,South,Salaried,Retail,2025Q1,103251.0,744.0,21.89,57.09,49.29,64350.0,0.1971,0.26406,0
388,32,North,Business,Healthcare,2024Q4,53786.0,669.0,59.98,77.49,49.62,136086.0,0.4095,0.77334,0
389,53,West,Salaried,Manufacturing,2025Q1,85192.0,704.0,53.27,28.56,67.08,38952.0,0.3041,0.44645,0
390,40,West,SelfEmployed,IT,2025Q1,91942.0,715.0,58.36,42.77,92.36,79687.0,0.2154,0.64288,0
391,60,West,Salaried,Construction,2025Q3,53077.0,704.0,69.38,54.93,89.75,108986.0,0.283,0.78031,0
392,69,South,Salaried,Construction,2025Q2,97652.0,694.0,61.87,86.71,49.14,56428.0,0.4101,0.78742,1
393,41,South,SelfEmployed,Healthcare,2025Q1,140744.0,778.0,41.23,17.48,55.82,133582.0,0.1547,0.16654,0
394,59,West,Salaried,Transport,2025Q2,114131.0,739.0,28.65,26.32,72.38,40146.0,0.2747,0.22981,0
395,61,South,SelfEmployed,Transport,2025Q2,84050.0,834.0,44.18,87.67,66.26,218305.0,0.3276,0.48489,0
396,69,West,Salaried,Healthcare,2025Q3,72966.0,781.0,48.32,8.56,46.56,58670.0,0.1848,0.14385,0
397,62,West,Salaried,Retail,2025Q2,88210.0,717.0,30.12,64.05,60.31,53782.0,0.2357,0.44263,0
398,56,South,Salaried,Construction,2025Q1,55620.0,788.0,56.26,62.56,92.51,26302.0,0.5243,0.60724,0
399,42,West,Salaried,Retail,2025Q2,68061.0,729.0,15.57,39.49,92.33,33387.0,0.1913,0.28987,0
400,46,West,SelfEmployed,Manufacturing,2024Q4,30956.0,843.0,56.76,47.13,70.77,41435.0,0.2857,0.33154,0
401,27,North,Salaried,Construction,2024Q4,90864.0,693.0,11.92,81.94,74.94,33204.0,0.4081,0.52219,0
402,27,West,Business,Manufacturing,2025Q3,71562.0,735.0,39.88,19.85,52.2,31960.0,0.341,0.21354,0
403,28,South,Business,IT,2025Q1,95451.0,677.0,61.69,25.84,80.81,75411.0,0.2814,0.59701,0
404,46,West,Salaried,Retail,2025Q3,82994.0,689.0,15.19,51.11,42.89,111391.0,0.4442,0.26201,0
405,44,South,Salaried,Healthcare,2024Q4,54730.0,691.0,41.06,41.88,52.14,88938.0,0.1008,0.40881,0
406,44,West,SelfEmployed,Construction,2025Q1,85012.0,778.0,19.56,56.69,40.32,7802.0,0.434,0.18022,0
407,60,South,Business,Retail,2025Q2,62163.0,721.0,63.69,87.88,61.21,35276.0,0.236,0.79482,0
408,68,North,Salaried,Healthcare,2025Q1,121386.0,575.0,59.94,87.54,86.76,162099.0,0.05,0.94214,0
409,32,West,Salaried,IT,2025Q4,58913.0,715.0,66.04,25.7,94.04,28550.0,0.6087,0.6018,1
410,67,North,Salaried,Construction,2025Q1,68248.0,656.0,62.5,32.19,76.73,67189.0,0.3545,0.66356,0
411,28,South,Salaried,Manufacturing,2025Q2,54660.0,686.0,54.19,19.59,80.97,33951.0,0.4422,0.48597,0
412,29,West,Salaried,IT,2025Q4,52494.0,773.0,21.09,88.5,54.45,182368.0,0.4791,0.39552,0
413,23,West,SelfEmployed,Transport,2025Q3,80752.0,636.0,28.15,40.81,68.62,41932.0,0.2391,0.47629,0
414,41,East,Salaried,Healthcare,2025Q1,48863.0,642.0,39.81,45.47,80.51,118355.0,0.3188,0.62228,1
415,51,East,Salaried,Construction,2025Q3,75303.0,619.0,45.33,77.24,67.35,44043.0,0.3457,0.81028,0
416,68,South,Salaried,Construction,2025Q1,90751.0,689.0,56.93,51.17,44.87,13385.0,0.2657,0.56233,0
417,67,South,Salaried,IT,2024Q4,69409.0,617.0,23.62,15.78,80.75,101689.0,0.4926,0.3723,0
418,44,South,Salaried,Construction,2024Q4,24927.0,622.0,17.7,44.41,52.08,19084.0,0.5098,0.38906,0
419,24,East,Salaried,Healthcare,2025Q2,113349.0,697.0,38.96,61.75,45.37,38589.0,0.3345,0.47854,0
420,40,West,Salaried,IT,2024Q4,86665.0,727.0,19.47,69.73,66.29,269985.0,0.4099,0.4022,0
421,36,West,Salaried,Manufacturing,2025Q4,86964.0,660.0,51.62,63.08,44.1,653968.0,0.4526,0.64753,1
422,30,West,Salaried,IT,2025Q4,74198.0,730.0,44.54,15.73,74.62,74167.0,0.3838,0.29105,0
423,63,North,Business,IT,2025Q1,100272.0,716.0,54.47,32.39,75.23,39183.0,0.2809,0.48587,0
424,46,South,Salaried,Manufacturing,2025Q3,103450.0,740.0,13.81,71.02,54.12,74469.0,0.052,0.30657,0
425,49,North,Salaried,Transport,2025Q4,105949.0,653.0,67.88,84.22,93.05,29149.0,0.3613,0.918,0
426,25,South,Salaried,Healthcare,2025Q1,86718.0,819.0,10.0,9.25,85.34,54418.0,0.4454,0.06651,0
427,31,South,Business,Transport,2025Q3,45601.0,647.0,29.53,8.8,46.03,224509.0,0.2367,0.21713,0
428,49,West,Salaried,Transport,2024Q4,90129.0,676.0,50.78,62.91,81.17,84679.0,0.3706,0.73277,0
429,65,South,Salaried,Transport,2025Q1,86686.0,738.0,12.71,54.32,59.42,27020.0,0.4035,0.23578,0
430,35,North,SelfEmployed,Retail,2025Q3,66284.0,716.0,15.0,18.98,81.27,97198.0,0.4041,0.18418,0
431,26,North,Salaried,Transport,2025Q2,59954.0,757.0,14.6,54.35,84.04,22067.0,0.365,0.29002,0
432,68,West,Salaried,Retail,2025Q2,93576.0,693.0,44.89,92.7,48.33,19657.0,0.2301,0.72022,0
433,35,East,Salaried,Manufacturing,2025Q4,78104.0,643.0,63.76,61.78,76.4,124995.0,0.4947,0.82678,1
434,63,North,Salaried,Healthcare,2025Q3,70247.0,626.0,43.33,45.42,87.45,42847.0,0.3446,0.69807,0
435,40,North,Salaried,Transport,2025Q2,121810.0,808.0,46.21,79.48,57.79,220014.0,0.2856,0.46932,1
436,54,East,SelfEmployed,Construction,2025Q4,96789.0,693.0,30.76,24.15,44.42,34959.0,0.153,0.22205,0
437,22,North,Salaried,Manufacturing,2025Q1,90863.0,701.0,11.12,42.29,41.5,172692.0,0.3985,0.18349,0
438,64,West,SelfEmployed,Retail,2025Q1,110461.0,809.0,11.3,52.5,46.05,230752.0,0.6448,0.11604,1
439,36,East,Salaried,Healthcare,2025Q3,88259.0,683.0,63.3,50.41,40.23,81547.0,0.3218,0.59849,0
440,39,North,SelfEmployed,IT,2025Q3,62397.0,711.0,16.15,87.89,57.98,59171.0,0.2915,0.49022,0
441,54,North,Salaried,Healthcare,2025Q3,70260.0,653.0,69.99,31.34,56.46,48035.0,0.3485,0.64666,0
442,69,West,Salaried,Healthcare,2025Q3,98299.0,638.0,19.87,10.09,46.07,50186.0,0.3409,0.18794,0
443,34,South,Salaried,Transport,2025Q2,95621.0,814.0,50.48,87.47,75.81,23829.0,0.3059,0.60512,0
444,44,South,Business,Transport,2025Q2,91158.0,815.0,66.94,24.54,94.55,114519.0,0.5991,0.40667,0
445,48,West,Salaried,Retail,2025Q4,51557.0,766.0,31.74,39.11,89.55,111741.0,0.3553,0.3195,0
446,68,West,Salaried,Retail,2025Q2,100334.0,764.0,54.07,52.78,53.91,62280.0,0.1936,0.43428,0
447,52,West,Salaried,Transport,2025Q1,78375.0,751.0,31.05,92.83,82.35,74680.0,0.2087,0.64005,0
448,57,West,Salaried,Transport,2025Q4,94999.0,669.0,28.3,53.17,91.53,53223.0,0.4867,0.57357,0
449,30,South,Salaried,Construction,2025Q2,59246.0,726.0,22.11,45.3,89.85,31210.0,0.3841,0.36251,0
450,69,North,Salaried,Construction,2025Q3,129151.0,682.0,59.26,57.53,88.65,29354.0,0.3078,0.76626,0
451,65,West,Salaried,Manufacturing,2025Q2,86187.0,568.0,25.44,92.37,83.25,49125.0,0.2978,0.86772,0
452,68,East,Salaried,Transport,2024Q4,69561.0,772.0,26.99,78.62,56.11,55559.0,0.4337,0.38801,1
453,29,South,Salaried,IT,2025Q4,96155.0,741.0,69.94,20.21,44.6,164201.0,0.2553,0.36545,0
454,44,West,Salaried,Construction,2025Q2,101451.0,638.0,29.64,77.29,66.83,116766.0,0.332,0.69498,0
455,56,North,SelfEmployed,Retail,2025Q2,95852.0,690.0,35.37,80.7,43.01,214967.0,0.4374,0.57498,0
456,49,South,Salaried,Healthcare,2025Q1,55130.0,768.0,69.4,67.16,94.92,118552.0,0.2608,0.75804,0
457,49,North,Salaried,Manufacturing,2025Q3,108567.0,717.0,32.16,64.15,59.71,24113.0,0.5026,0.45663,0
458,68,South,Salaried,Construction,2025Q3,71378.0,617.0,31.97,44.68,92.71,25869.0,0.1535,0.65343,0
459,43,North,Business,Healthcare,2025Q1,79598.0,643.0,59.66,62.75,82.52,34817.0,0.3546,0.82496,0
460,47,North,Business,Healthcare,2025Q1,24781.0,812.0,28.72,71.38,62.62,57131.0,0.3591,0.30749,0
461,51,North,SelfEmployed,Construction,2024Q4,68399.0,714.0,24.03,16.05,46.51,42474.0,0.0951,0.14317,0
462,63,East,Salaried,IT,2025Q4,68241.0,768.0,35.39,28.16,53.05,118706.0,0.2609,0.18478,0
463,27,East,Salaried,IT,2025Q3,91265.0,811.0,52.04,22.47,77.02,166867.0,0.4216,0.24773,0
