customer_id,age,region,employment_type,industry,annual_income,bureau_score,debt_to_income,utilization_rate,loan_to_value,ead,predicted_pd,actual_default
282,61,South,Salaried,Healthcare,70273.0,619.0,18.86,15.96,79.89,163253.0,0.4115,0
283,42,South,Salaried,Construction,95838.0,753.0,27.11,36.96,66.45,64184.0,0.2257,0
284,58,North,SelfEmployed,Manufacturing,77095.0,658.0,62.86,5.88,70.6,25619.0,0.5576,0
285,47,East,Salaried,Retail,83910.0,640.0,42.43,58.52,86.27,35652.0,0.7488,0
286,41,North,Salaried,IT,63157.0,643.0,29.28,64.25,51.38,90389.0,0.5636,0
287,61,South,SelfEmployed,IT,84202.0,850.0,42.86,27.41,94.41,28877.0,0.1824,0
288,51,East,Salaried,Construction,113728.0,745.0,23.1,71.31,89.51,83341.0,0.4415,1
289,47,South,Salaried,Healthcare,85532.0,631.0,11.51,39.34,55.76,33357.0,0.3565,1
290,57,East,Salaried,Retail,97060.0,667.0,46.22,33.05,89.11,71917.0,0.6144,1
291,22,North,Salaried,Manufacturing,69169.0,619.0,52.85,91.05,81.47,115679.0,0.8996,0
292,67,North,Salaried,Healthcare,93485.0,621.0,62.79,57.98,91.19,72357.0,0.876,0
293,29,West,Salaried,Construction,95231.0,618.0,56.31,27.71,78.01,91684.0,0.7272,0
294,39,South,Salaried,Healthcare,79909.0,637.0,65.6,93.49,77.1,86111.0,0.9145,0
295,62,North,Salaried,Construction,73505.0,746.0,69.16,39.88,40.19,33846.0,0.4417,0
296,56,East,Salaried,IT,45098.0,764.0,54.7,63.3,66.1,32690.0,0.5023,1
297,30,West,Salaried,IT,74352.0,645.0,62.08,70.15,51.01,24816.0,0.7914,0
298,60,North,Salaried,Healthcare,86304.0,675.0,50.42,43.01,57.82,69894.0,0.5593,0
299,65,East,Salaried,Retail,59695.0,750.0,20.26,53.23,93.83,56948.0,0.3378,0
300,59,North,Salaried,Manufacturing,49598.0,702.0,20.9,26.58,44.7,36363.0,0.1911,0
301,27,North,Salaried,Construction,77039.0,721.0,16.62,46.92,79.74,70759.0,0.3045,0
302,24,East,Salaried,Manufacturing,79613.0,669.0,66.58,32.97,49.51,133697.0,0.6131,0
303,35,East,Salaried,IT,48053.0,792.0,50.37,54.27,40.41,84550.0,0.2757,0
304,32,East,SelfEmployed,Retail,75815.0,803.0,57.39,65.29,67.58,118921.0,0.4405,1
305,68,East,Salaried,Retail,80799.0,743.0,29.87,60.26,48.87,49363.0,0.2996,0
306,26,West,Salaried,Manufacturing,101426.0,664.0,37.63,74.9,93.1,65353.0,0.7565,0
307,29,East,Salaried,IT,65470.0,621.0,12.39,8.74,51.2,70243.0,0.2413,0
308,55,South,Salaried,Manufacturing,116728.0,805.0,63.34,12.07,50.56,91406.0,0.1983,0
309,28,West,SelfEmployed,Healthcare,76078.0,720.0,61.18,23.48,41.77,27828.0,0.3741,0
310,27,South,SelfEmployed,Retail,50961.0,707.0,57.09,93.72,58.14,126976.0,0.7573,0
311,24,South,Salaried,Retail,68396.0,743.0,13.5,77.02,41.33,67335.0,0.2475,0
312,33,North,Salaried,Healthcare,52743.0,702.0,20.45,88.17,67.44,115043.0,0.5305,0
313,39,North,SelfEmployed,IT,71655.0,684.0,30.05,29.49,67.81,101483.0,0.3583,0
314,27,West,SelfEmployed,Retail,84369.0,833.0,25.78,56.65,42.93,20560.0,0.1162,0
315,30,West,Salaried,Construction,80364.0,771.0,60.31,54.94,53.2,70744.0,0.4371,0
316,45,East,Salaried,Construction,52397.0,800.0,21.69,56.26,85.77,76552.0,0.2343,0
317,64,South,Salaried,IT,49910.0,795.0,41.93,69.58,65.44,53717.0,0.3617,0
318,55,North,SelfEmployed,Healthcare,83388.0,581.0,44.28,40.46,63.9,60155.0,0.738,1
319,45,North,Salaried,Manufacturing,87882.0,750.0,35.5,65.95,78.43,38570.0,0.453,0
320,49,South,Salaried,IT,65221.0,730.0,24.44,75.96,79.32,55417.0,0.4732,0
321,32,East,Salaried,Manufacturing,24247.0,663.0,67.62,31.02,81.91,50765.0,0.7304,0
322,67,East,Salaried,IT,51832.0,850.0,34.8,90.12,85.68,46247.0,0.3501,1
323,60,East,Salaried,Construction,94726.0,709.0,53.64,51.62,52.77,49858.0,0.5228,0
324,32,South,SelfEmployed,Healthcare,60229.0,669.0,21.04,70.95,43.65,18392.0,0.4414,0
325,26,West,Salaried,Construction,68055.0,692.0,59.37,70.6,60.91,46194.0,0.7189,0
326,30,East,Salaried,Healthcare,86067.0,737.0,22.95,55.87,87.03,37991.0,0.3751,0
327,22,East,Salaried,Manufacturing,68875.0,727.0,50.52,34.04,44.29,39481.0,0.3413,0
328,65,East,Salaried,IT,102948.0,668.0,40.39,65.02,71.68,30014.0,0.6577,0
329,45,South,Salaried,Retail,67531.0,750.0,18.79,12.86,78.56,53309.0,0.1474,0
330,27,North,Salaried,Retail,57787.0,702.0,11.5,93.33,66.48,38427.0,0.4846,0
331,60,South,Salaried,Healthcare,98645.0,685.0,65.84,21.56,54.03,38163.0,0.5294,0
332,43,West,Salaried,Healthcare,75956.0,688.0,17.54,29.79,57.95,63623.0,0.2434,0
333,68,North,Salaried,Construction,53432.0,630.0,52.3,90.9,43.94,135092.0,0.8169,0
334,31,North,Salaried,Retail,84436.0,642.0,49.16,21.79,56.09,63962.0,0.5205,0
335,56,North,SelfEmployed,Construction,69113.0,637.0,30.5,20.31,42.44,102332.0,0.3407,1
336,69,North,SelfEmployed,Manufacturing,52083.0,557.0,21.12,77.41,79.95,57056.0,0.8265,0
337,68,West,Salaried,Retail,76902.0,721.0,20.7,27.62,89.39,206499.0,0.2807,0
338,43,East,Salaried,Manufacturing,71838.0,639.0,45.12,13.53,74.84,34168.0,0.5268,0
339,63,South,SelfEmployed,IT,41252.0,675.0,42.82,25.4,76.12,22102.0,0.483,0
340,27,North,Salaried,Construction,53814.0,682.0,62.56,84.95,65.97,93669.0,0.817,0
341,47,South,SelfEmployed,Healthcare,112307.0,641.0,48.4,30.23,48.58,86460.0,0.5318,0
342,33,South,SelfEmployed,Retail,76626.0,678.0,59.16,67.56,40.42,24243.0,0.6685,0
343,37,North,Salaried,Construction,101933.0,705.0,11.94,40.56,58.92,55584.0,0.2236,0
344,52,South,Salaried,Healthcare,81176.0,658.0,50.26,28.59,81.33,146931.0,0.6146,0
345,46,South,SelfEmployed,IT,99743.0,645.0,24.02,17.96,92.82,93552.0,0.4433,0
346,42,East,Salaried,Retail,86115.0,663.0,25.17,92.5,63.71,27685.0,0.663,0
347,33,East,Salaried,Manufacturing,56073.0,757.0,53.23,51.9,60.1,21718.0,0.4294,0
348,32,North,Salaried,IT,87137.0,666.0,57.61,15.33,64.53,134459.0,0.5233,0
349,27,South,Salaried,Healthcare,55944.0,710.0,32.3,22.89,63.53,39163.0,0.2747,0
350,21,East,Salaried,Retail,93587.0,670.0,57.4,41.66,74.42,97159.0,0.6731,1
351,53,East,Salaried,Retail,79354.0,694.0,36.62,53.98,80.38,85428.0,0.5493,0
352,34,West,SelfEmployed,IT,75375.0,751.0,61.46,21.36,83.17,59150.0,0.4403,0
353,67,East,Salaried,Retail,66229.0,646.0,11.49,30.0,75.73,41167.0,0.3474,0
354,63,North,Salaried,Healthcare,90969.0,834.0,15.01,75.53,64.07,126136.0,0.1591,0
355,61,North,Salaried,IT,71847.0,721.0,56.58,42.57,92.26,19501.0,0.615,0
356,37,East,Salaried,Manufacturing,36802.0,712.0,47.45,5.13,79.11,103576.0,0.3408,0
357,24,North,Salaried,IT,40715.0,637.0,43.54,9.85,63.47,50901.0,0.4588,0
358,59,East,SelfEmployed,IT,49615.0,739.0,46.84,44.54,64.56,40899.0,0.4071,0
359,21,West,SelfEmployed,Manufacturing,90684.0,800.0,65.81,10.41,84.99,56349.0,0.312,1
360,61,East,Salaried,Healthcare,92205.0,655.0,49.33,20.65,64.23,105215.0,0.5149,0
361,65,South,Salaried,Construction,81500.0,640.0,48.85,70.51,68.4,32084.0,0.778,1
362,44,East,Salaried,Construction,81288.0,703.0,55.57,48.23,56.04,70669.0,0.5484,0
363,54,South,Salaried,Manufacturing,103923.0,639.0,62.0,48.42,86.14,80749.0,0.8141,0
364,54,East,Salaried,Healthcare,81857.0,673.0,25.71,58.84,68.73,54166.0,0.5,0
365,44,West,Salaried,Retail,87762.0,750.0,47.0,75.97,70.39,34453.0,0.5581,0
366,35,South,SelfEmployed,Manufacturing,74785.0,806.0,45.04,19.27,88.44,39674.0,0.223,0
367,37,West,Salaried,Construction,65779.0,753.0,18.09,20.57,90.63,145870.0,0.1877,0
368,33,West,Salaried,Healthcare,69395.0,648.0,41.22,15.93,85.33,95970.0,0.5253,0
369,27,North,Salaried,IT,116015.0,683.0,14.17,89.31,43.6,80786.0,0.4455,0
370,29,North,Salaried,Healthcare,53266.0,679.0,21.1,56.96,64.39,173660.0,0.4249,0
371,64,North,Salaried,Healthcare,81286.0,706.0,64.78,13.34,58.88,40362.0,0.446,1
372,55,North,Salaried,Construction,44692.0,753.0,17.15,24.86,51.74,59378.0,0.12,0
373,43,North,Salaried,Construction,62790.0,652.0,44.73,70.3,89.99,61313.0,0.7906,0
374,67,East,Salaried,Retail,90477.0,831.0,29.41,7.61,88.95,111115.0,0.1003,0
375,59,North,Salaried,Retail,38801.0,638.0,43.32,70.31,65.59,26430.0,0.7435,0
376,43,South,Salaried,Manufacturing,93095.0,650.0,24.1,87.03,47.4,62410.0,0.6042,0
377,46,West,Salaried,IT,115951.0,652.0,36.66,10.07,40.74,59813.0,0.2979,0
378,21,North,Salaried,Retail,82303.0,848.0,62.04,21.78,64.12,90393.0,0.1873,0
379,34,West,SelfEmployed,Construction,100238.0,798.0,32.57,5.21,42.2,48190.0,0.0747,0
380,52,South,Salaried,Healthcare,79961.0,651.0,31.18,14.81,73.53,109866.0,0.395,0
381,68,North,Salaried,Manufacturing,89222.0,672.0,36.77,60.53,73.46,73291.0,0.6087,0
382,30,East,Salaried,Retail,84075.0,694.0,16.03,9.03,89.44,40535.0,0.2333,0
383,21,East,Salaried,Healthcare,64799.0,671.0,33.24,43.33,50.45,79906.0,0.4157,0
384,25,West,Salaried,Healthcare,63006.0,754.0,10.41,50.31,60.43,56402.0,0.1728,0
385,23,East,Salaried,Retail,98629.0,729.0,40.2,86.6,87.27,76474.0,0.6689,0
386,69,West,Salaried,IT,74156.0,712.0,60.88,47.69,66.09,33102.0,0.5986,0
387,47,South,Salaried,IT,72165.0,749.0,43.12,17.83,43.28,52302.0,0.1912,0
388,42,North,SelfEmployed,Manufacturing,71750.0,726.0,46.46,31.04,46.09,99647.0,0.3085,0
389,38,West,Salaried,IT,81128.0,740.0,11.83,65.5,84.74,120904.0,0.3279,0
390,36,West,SelfEmployed,Manufacturing,51290.0,710.0,61.57,15.09,80.9,74624.0,0.5022,0
391,22,West,Salaried,Construction,71357.0,803.0,33.1,25.86,88.17,53208.0,0.19,1
392,67,South,Salaried,Retail,81211.0,708.0,68.49,94.62,46.54,45511.0,0.7886,1
393,33,South,SelfEmployed,Healthcare,49418.0,691.0,17.23,5.5,81.82,42184.0,0.213,0
394,65,West,Salaried,Manufacturing,79185.0,748.0,66.68,18.7,76.03,42145.0,0.4467,0
395,36,South,Salaried,IT,57047.0,734.0,48.06,80.93,52.78,39200.0,0.5649,0
396,28,West,Salaried,Manufacturing,81249.0,699.0,13.14,14.12,93.56,57393.0,0.2391,0
397,63,West,Salaried,Manufacturing,118170.0,602.0,68.3,8.03,71.37,44677.0,0.7336,0
398,28,South,Salaried,IT,72583.0,785.0,10.83,15.92,89.88,78928.0,0.1087,0
399,30,West,Salaried,IT,53427.0,775.0,53.84,67.42,87.25,71700.0,0.5688,0
400,53,West,SelfEmployed,Retail,79742.0,649.0,63.37,94.38,58.32,103648.0,0.8725,0
401,51,North,Salaried,Healthcare,84484.0,725.0,20.55,58.16,69.48,79462.0,0.3368,0
402,32,West,SelfEmployed,Retail,56262.0,669.0,30.6,16.19,63.73,91042.0,0.3233,0
403,29,East,SelfEmployed,Retail,40630.0,732.0,43.67,21.54,79.0,39773.0,0.345,1
404,57,West,Salaried,IT,56323.0,767.0,50.79,53.39,72.34,76490.0,0.4396,0
405,29,South,Salaried,IT,74033.0,692.0,62.31,69.41,83.17,67820.0,0.7914,0
406,68,West,SelfEmployed,Healthcare,65894.0,743.0,55.66,64.66,40.65,22304.0,0.474,1
407,38,South,SelfEmployed,Manufacturing,96550.0,615.0,31.8,56.73,77.83,58227.0,0.7009,0
408,50,North,Salaried,Retail,85342.0,648.0,59.3,93.76,57.55,36218.0,0.8562,1
409,52,West,Salaried,Healthcare,77040.0,754.0,67.96,22.82,52.33,27978.0,0.3751,0
410,60,North,Salaried,Retail,40101.0,662.0,23.62,20.56,84.07,51267.0,0.3809,0
411,43,South,Salaried,Manufacturing,87608.0,650.0,14.45,82.32,44.91,43613.0,0.4999,1
412,31,West,Salaried,Retail,114584.0,656.0,35.6,31.17,52.57,41083.0,0.417,1
413,40,West,Salaried,Construction,92246.0,635.0,62.88,34.93,51.21,29163.0,0.6792,0
414,39,East,Salaried,Healthcare,61846.0,760.0,19.02,54.38,63.09,145658.0,0.223,0
415,56,East,Salaried,IT,72273.0,765.0,63.15,39.31,57.73,32114.0,0.4133,0
416,46,South,Salaried,Retail,84182.0,654.0,69.53,30.89,79.63,50594.0,0.7511,0
417,30,South,Salaried,Healthcare,102733.0,634.0,13.24,87.55,78.47,84216.0,0.6769,1
418,44,South,Salaried,Healthcare,60885.0,694.0,39.72,16.63,57.9,97659.0,0.3098,0
419,33,East,Salaried,Retail,65690.0,630.0,29.73,41.39,64.03,34515.0,0.533,0
420,66,West,Salaried,IT,74137.0,742.0,33.62,5.27,51.43,53681.0,0.1433,0
421,54,West,Salaried,IT,72386.0,701.0,37.1,77.67,76.9,78966.0,0.6373,0
422,49,West,Salaried,Retail,90847.0,678.0,54.38,20.16,61.79,69494.0,0.4823,0
423,56,North,SelfEmployed,Healthcare,80246.0,761.0,45.48,74.57,47.31,72433.0,0.4261,1
424,27,South,Salaried,IT,47056.0,643.0,67.67,18.37,47.0,32966.0,0.6032,1
425,50,North,Salaried,Retail,61864.0,674.0,29.97,42.51,57.73,39623.0,0.4064,0
426,37,East,Salaried,Retail,62440.0,628.0,42.49,70.54,81.1,55505.0,0.7974,0
427,68,South,SelfEmployed,Retail,30702.0,617.0,58.8,29.37,41.4,51221.0,0.6341,1
428,33,West,Salaried,Healthcare,93593.0,646.0,32.38,33.25,54.18,65004.0,0.4361,1
429,44,South,Salaried,IT,77649.0,651.0,37.92,65.06,48.94,35299.0,0.6008,0
430,51,North,Salaried,Healthcare,64186.0,646.0,51.1,21.89,92.61,97564.0,0.6573,0
431,47,North,Salaried,Construction,93052.0,695.0,61.64,90.66,78.79,32988.0,0.8388,1
432,41,West,Salaried,IT,81027.0,694.0,34.94,21.99,52.83,67190.0,0.287,0
433,64,East,Salaried,Healthcare,49278.0,607.0,41.92,72.5,51.41,39871.0,0.7613,0
434,21,North,Salaried,IT,87192.0,748.0,68.51,77.23,87.19,52439.0,0.7648,0
435,35,North,Salaried,Construction,102459.0,609.0,12.55,38.69,50.46,28663.0,0.3934,0
436,23,East,Salaried,Manufacturing,72202.0,596.0,36.89,19.06,94.84,55050.0,0.6676,0
437,26,North,Salaried,Retail,73659.0,762.0,48.16,19.93,55.53,83507.0,0.2323,0
438,34,West,SelfEmployed,Healthcare,77155.0,634.0,10.51,93.69,44.64,112749.0,0.5671,0
439,58,East,Salaried,Construction,50642.0,721.0,45.81,70.29,78.0,57014.0,0.6191,0
440,53,North,SelfEmployed,Construction,77828.0,665.0,13.37,45.5,73.53,32562.0,0.381,0
441,58,North,Salaried,IT,57170.0,640.0,61.45,28.16,94.99,90012.0,0.7658,0
442,28,West,Salaried,IT,74869.0,629.0,58.43,6.7,84.11,71217.0,0.6479,0
443,46,South,Salaried,Retail,78318.0,723.0,11.94,65.34,63.59,55022.0,0.2974,0
444,35,South,SelfEmployed,IT,85616.0,644.0,12.93,91.12,77.21,45688.0,0.6634,0
445,34,West,Salaried,Healthcare,86351.0,766.0,55.22,14.62,84.98,56358.0,0.3355,0
446,68,West,Salaried,Healthcare,56446.0,609.0,32.17,72.9,68.25,60748.0,0.7522,0
447,40,West,Salaried,Healthcare,78752.0,785.0,44.5,18.79,55.01,89751.0,0.1732,0
448,68,West,Salaried,Manufacturing,94122.0,575.0,26.22,76.29,51.56,39186.0,0.7471,0
449,39,South,Salaried,Healthcare,51932.0,717.0,20.38,38.35,56.24,42691.0,0.2316,0
450,53,North,Salaried,IT,109902.0,629.0,27.76,69.09,86.64,53240.0,0.725,0
451,56,West,Salaried,IT,55552.0,605.0,24.8,88.37,60.92,30366.0,0.7559,0
452,44,East,Salaried,Healthcare,107549.0,694.0,36.9,60.81,55.77,84446.0,0.4924,1
453,30,South,Salaried,Construction,55903.0,741.0,54.8,87.86,84.32,80467.0,0.7331,1
454,54,West,Salaried,Construction,73876.0,688.0,43.25,26.15,41.76,69491.0,0.335,0
455,56,North,Salaried,Construction,71142.0,697.0,46.55,93.03,72.67,200813.0,0.7546,1
456,67,South,Salaried,Retail,47664.0,712.0,38.2,83.56,88.05,84124.0,0.6826,0
457,56,North,Salaried,Manufacturing,88964.0,737.0,29.48,14.68,62.55,117310.0,0.1819,0
458,36,South,Salaried,Healthcare,89991.0,799.0,18.61,42.22,54.81,61730.0,0.1179,0
459,35,North,SelfEmployed,Retail,87395.0,655.0,31.27,88.43,67.04,45514.0,0.7129,0
460,38,North,SelfEmployed,Construction,70030.0,729.0,49.91,12.03,79.46,29162.0,0.3527,0
461,27,North,SelfEmployed,Healthcare,60965.0,666.0,54.03,45.84,68.41,69783.0,0.6587,0
462,67,East,Salaried,Retail,96983.0,690.0,38.15,70.12,40.42,78473.0,0.502,0
463,42,East,Salaried,IT,79269.0,741.0,48.7,8.01,44.31,95303.0,0.2021,0
464,52,East,Salaried,Construction,59874.0,711.0,22.63,72.75,79.67,46564.0,0.4926,0
465,63,West,Salaried,Retail,79291.0,655.0,61.6,37.51,62.0,83567.0,0.6739,1
466,39,South,Salaried,IT,41506.0,706.0,61.96,27.44,83.16,31290.0,0.5847,0
467,60,South,Salaried,Construction,77156.0,721.0,29.22,56.84,75.72,62635.0,0.4225,0
468,21,West,SelfEmployed,Manufacturing,88115.0,738.0,42.86,53.99,71.98,78860.0,0.4544,0
469,55,North,SelfEmployed,Construction,71412.0,768.0,46.4,83.65,89.58,82646.0,0.6163,1
470,25,West,Salaried,Manufacturing,89218.0,808.0,38.35,65.84,41.17,90219.0,0.2243,0
471,32,North,Salaried,Manufacturing,91264.0,700.0,64.67,42.97,48.53,78261.0,0.5685,0
472,32,West,Salaried,Manufacturing,80506.0,634.0,54.38,63.51,74.34,63302.0,0.8067,0
473,41,North,Salaried,Healthcare,110361.0,719.0,50.35,72.51,43.62,111332.0,0.5437,0
474,39,West,Salaried,Healthcare,102079.0,620.0,41.21,89.36,75.47,58330.0,0.8466,0
475,29,East,Salaried,Manufacturing,87547.0,814.0,15.09,68.38,94.13,59566.0,0.2388,0
476,63,West,Salaried,IT,82103.0,667.0,16.47,53.95,88.33,131911.0,0.4956,0
477,69,North,Salaried,Manufacturing,69873.0,759.0,27.94,38.57,72.5,14803.0,0.2416,0
478,68,East,Salaried,Retail,62057.0,719.0,22.69,85.23,89.17,79838.0,0.5704,0
479,56,West,Salaried,Manufacturing,90950.0,715.0,67.15,76.33,46.39,81190.0,0.6985,1
480,62,East,Salaried,Healthcare,71017.0,605.0,34.59,11.95,65.01,48515.0,0.4876,0
481,67,East,SelfEmployed,Healthcare,54718.0,653.0,62.6,67.96,63.58,60437.0,0.8043,0
482,52,East,Salaried,Retail,58957.0,676.0,59.08,53.49,58.5,59475.0,0.6696,0
483,55,South,Salaried,Retail,61596.0,678.0,58.75,14.33,40.01,53813.0,0.407,0
484,51,East,Salaried,Construction,110071.0,706.0,22.94,55.85,89.01,58011.0,0.4587,0
485,52,East,Salaried,IT,91957.0,660.0,36.84,22.33,82.77,72433.0,0.485,0
486,57,West,SelfEmployed,IT,75686.0,729.0,29.08,68.73,75.91,44520.0,0.4605,0
487,52,North,Salaried,IT,83279.0,694.0,68.22,30.06,47.09,59738.0,0.5404,0
488,63,South,Salaried,Healthcare,85601.0,739.0,62.6,18.53,60.8,30497.0,0.3814,0
489,57,West,Salaried,IT,57628.0,611.0,25.0,12.38,90.84,44031.0,0.5003,0
490,59,West,SelfEmployed,Construction,51649.0,747.0,28.81,49.17,73.93,34784.0,0.3183,0
491,58,South,Salaried,Construction,96031.0,798.0,41.73,22.97,73.19,64705.0,0.1949,0
492,50,East,Salaried,IT,48006.0,690.0,26.72,81.96,90.22,35604.0,0.6547,0
493,52,South,Salaried,Retail,74651.0,772.0,59.47,5.27,70.79,29838.0,0.2645,1
494,65,North,Salaried,Construction,60565.0,698.0,59.15,80.93,72.87,29891.0,0.7778,0
495,22,South,Salaried,Retail,79420.0,675.0,53.46,51.9,59.01,35734.0,0.629,0
496,31,South,Salaried,Healthcare,69939.0,713.0,51.36,87.99,60.43,100284.0,0.6965,1
497,40,East,Salaried,Construction,85680.0,794.0,42.84,23.42,77.71,129063.0,0.2188,0
498,57,North,SelfEmployed,Retail,28777.0,789.0,30.83,14.2,57.62,50557.0,0.112,0
499,29,West,Salaried,IT,97413.0,608.0,60.22,61.25,70.75,28376.0,0.8534,0
500,58,West,Salaried,Healthcare,89708.0,638.0,61.53,68.61,55.36,51517.0,0.8046,0
501,69,East,Salaried,Manufacturing,95231.0,695.0,12.97,38.53,49.14,119724.0,0.214,0
502,39,East,Salaried,Manufacturing,92928.0,658.0,33.92,6.23,64.99,67146.0,0.3299,0
503,60,South,Salaried,IT,81276.0,723.0,11.6,41.63,51.96,28840.0,0.1795,0
504,27,West,Salaried,Healthcare,62173.0,692.0,60.37,26.04,89.42,149029.0,0.6239,1
505,25,East,Salaried,Healthcare,83769.0,673.0,20.63,36.27,56.7,50051.0,0.3136,0
506,67,North,Salaried,Healthcare,80791.0,819.0,50.43,50.61,72.86,45845.0,0.3061,0
507,62,West,Salaried,Healthcare,92531.0,747.0,31.44,68.21,54.49,107569.0,0.3555,0
508,44,West,Salaried,Manufacturing,87433.0,743.0,58.96,91.69,54.19,68766.0,0.6763,1
509,68,West,Salaried,Retail,76885.0,652.0,40.58,17.96,59.28,114066.0,0.4256,0
510,61,East,Salaried,Healthcare,83663.0,698.0,29.46,66.19,90.37,55903.0,0.5831,1
511,27,East,Salaried,Retail,85435.0,692.0,29.43,25.99,61.53,57678.0,0.3011,0
512,31,South,SelfEmployed,Healthcare,96767.0,706.0,29.62,24.86,85.17,47190.0,0.3446,0
513,29,West,SelfEmployed,Construction,109718.0,674.0,57.31,62.02,50.85,64662.0,0.6763,1
514,69,West,Salaried,Construction,86942.0,755.0,52.67,74.84,42.65,58715.0,0.4783,0
515,50,North,Salaried,Construction,85527.0,780.0,29.15,93.0,82.99,42106.0,0.4827,1
516,61,North,Salaried,Healthcare,70540.0,746.0,39.41,74.19,69.8,25708.0,0.501,0
517,23,South,SelfEmployed,Retail,68134.0,694.0,14.57,19.16,67.7,75942.0,0.2052,0
518,42,West,Salaried,Manufacturing,60484.0,676.0,59.65,25.29,54.97,70375.0,0.5279,0
519,60,West,Salaried,IT,20000.0,765.0,25.96,73.53,43.98,52475.0,0.2708,0
520,40,North,Salaried,Manufacturing,58216.0,719.0,63.35,52.43,66.56,96100.0,0.6232,0
521,52,East,SelfEmployed,Healthcare,71545.0,733.0,45.81,31.59,87.7,64517.0,0.4348,0
522,68,South,Salaried,Construction,68875.0,718.0,44.07,47.46,46.6,74475.0,0.3862,0
523,27,West,Salaried,Construction,84132.0,655.0,19.76,87.34,91.1,59731.0,0.7114,0
524,27,West,Salaried,Retail,58920.0,794.0,14.17,73.0,55.11,27079.0,0.186,0
525,40,West,Salaried,Healthcare,59800.0,847.0,43.16,45.56,69.27,115031.0,0.1858,0
526,45,South,Salaried,Manufacturing,32726.0,674.0,38.08,93.25,43.66,72370.0,0.6618,1
527,65,South,Salaried,Healthcare,84429.0,698.0,17.18,76.54,63.38,30845.0,0.4429,0
528,55,South,Salaried,Healthcare,57243.0,677.0,60.14,5.53,46.92,47744.0,0.4006,0
529,64,North,Salaried,Construction,60680.0,660.0,35.03,15.11,42.64,79766.0,0.2975,0
530,44,West,Salaried,Manufacturing,86295.0,736.0,25.63,54.86,93.16,127470.0,0.4147,0
531,60,West,Salaried,IT,57345.0,665.0,57.3,36.5,80.16,69124.0,0.6789,1
532,33,West,Salaried,Construction,82607.0,643.0,64.78,78.13,79.55,86604.0,0.8831,0
533,68,West,Salaried,Manufacturing,50867.0,727.0,28.36,85.61,44.98,136492.0,0.4304,0
534,59,East,Salaried,Retail,74578.0,648.0,56.56,26.66,91.11,133284.0,0.705,1
535,24,West,Salaried,Construction,62807.0,663.0,49.15,73.7,65.82,68315.0,0.7418,0
536,32,West,Salaried,Retail,69674.0,659.0,69.38,53.19,86.88,83241.0,0.8326,0
537,37,West,Salaried,Construction,105234.0,728.0,22.24,40.28,40.69,36704.0,0.1909,0
538,21,North,SelfEmployed,Healthcare,42214.0,704.0,67.64,75.81,56.4,58351.0,0.7497,0
539,37,South,Salaried,Manufacturing,103448.0,588.0,28.92,55.84,94.78,73366.0,0.782,0
540,22,North,Salaried,Retail,56624.0,717.0,34.72,62.18,63.53,48549.0,0.4543,0
541,26,West,Salaried,Construction,92382.0,650.0,31.53,10.6,88.87,30842.0,0.4344,0
542,64,East,Salaried,Retail,96346.0,792.0,26.11,57.73,58.04,58701.0,0.2036,0
543,31,North,SelfEmployed,Construction,83609.0,576.0,51.59,32.06,68.89,24732.0,0.7711,1
544,63,East,SelfEmployed,Construction,50631.0,723.0,45.35,49.4,86.98,127396.0,0.5443,0
545,38,East,Salaried,IT,80449.0,747.0,28.34,24.98,73.32,58182.0,0.2197,0
546,60,South,Salaried,IT,126191.0,628.0,17.93,60.3,79.89,101843.0,0.6026,0
547,45,North,Salaried,IT,75225.0,683.0,29.04,18.27,52.59,38571.0,0.2578,0
548,59,East,Salaried,Retail,72984.0,706.0,32.87,16.06,48.57,46559.0,0.2191,0
549,48,East,Salaried,Healthcare,71059.0,691.0,32.84,21.96,52.67,80322.0,0.2798,0
550,66,West,Salaried,Construction,85311.0,729.0,31.44,78.57,67.12,126304.0,0.4947,0
551,36,East,Salaried,Manufacturing,73256.0,709.0,12.92,8.02,84.05,65706.0,0.1771,0
552,32,West,Salaried,IT,80692.0,747.0,37.84,70.66,59.47,39600.0,0.4301,0
553,61,East,SelfEmployed,Retail,69154.0,720.0,60.17,10.09,71.06,92678.0,0.4073,0
554,49,East,Salaried,Retail,54275.0,707.0,20.82,58.27,84.26,35046.0,0.435,0
555,43,West,SelfEmployed,Retail,121441.0,683.0,18.74,74.62,53.13,114803.0,0.4421,0
556,41,South,Salaried,Manufacturing,73067.0,715.0,38.31,25.8,88.56,101810.0,0.4002,0
557,36,North,Salaried,Manufacturing,138968.0,805.0,32.24,22.64,92.42,40982.0,0.1835,0
558,68,North,Salaried,IT,83498.0,695.0,43.68,31.03,42.14,56255.0,0.3463,0
559,61,West,Salaried,Manufacturing,87000.0,624.0,66.82,67.97,43.25,46375.0,0.8215,0
